Trip..Duration,Start.Station.Id,Start.Time,End.Station.Id,End.Time,User.Type,Long_Trip
483,7293,12/09/2021 17:08,7049,12/09/2021 17:16,Annual Member,No
511,7293,12/09/2021 17:26,7542,12/09/2021 17:34,Annual Member,No
406,7293,12/09/2021 17:28,7001,12/09/2021 17:34,Casual Member,No
678,7293,12/09/2021 17:53,7073,12/09/2021 18:04,Annual Member,No
121,7293,12/09/2021 18:15,7007,12/09/2021 18:17,Annual Member,No
830,7428,12/09/2021 18:25,7258,12/09/2021 18:39,Casual Member,No
789,7428,12/09/2021 18:26,7258,12/09/2021 18:39,Casual Member,No
502,7293,12/09/2021 18:54,7001,12/09/2021 19:02,Annual Member,No
750,7293,12/09/2021 19:04,7333,12/09/2021 19:17,Annual Member,No
144,7662,12/09/2021 19:27,7136,12/09/2021 19:29,Annual Member,No
905,7293,12/09/2021 19:41,7150,12/09/2021 19:56,Annual Member,Yes
385,7338,12/09/2021 19:44,7337,12/09/2021 19:50,Casual Member,No
606,7293,12/09/2021 20:10,7281,12/09/2021 20:20,Annual Member,No
389,7293,12/09/2021 22:44,7022,12/09/2021 22:50,Annual Member,No
1246,7293,12/10/2021 00:34,7198,12/10/2021 00:55,Annual Member,Yes
513,7293,12/10/2021 02:01,7051,12/10/2021 02:10,Annual Member,No
804,7338,12/10/2021 03:09,7357,12/10/2021 03:22,Casual Member,No
1183,7338,12/10/2021 08:11,7004,12/10/2021 08:30,Annual Member,Yes
330,7662,12/10/2021 08:37,7148,12/10/2021 08:43,Casual Member,No
402,7293,12/10/2021 09:49,7389,12/10/2021 09:56,Casual Member,No
513,7107,12/10/2021 10:39,7342,12/10/2021 10:47,Annual Member,No
1455,7338,12/10/2021 11:25,7483,12/10/2021 11:49,Casual Member,Yes
728,7293,12/10/2021 11:33,7025,12/10/2021 11:45,Annual Member,No
979,7662,12/10/2021 11:37,7411,12/10/2021 11:54,Annual Member,Yes
288,7293,12/10/2021 11:56,7079,12/10/2021 12:01,Annual Member,No
1051,7662,12/10/2021 11:59,7017,12/10/2021 12:16,Annual Member,Yes
527,7662,12/10/2021 12:05,7148,12/10/2021 12:14,Annual Member,No
163,7293,12/10/2021 12:10,7007,12/10/2021 12:13,Annual Member,No
268,7293,12/10/2021 13:10,7006,12/10/2021 13:15,Annual Member,No
984,7338,12/10/2021 13:59,7029,12/10/2021 14:15,Annual Member,Yes
326,7293,12/10/2021 14:23,7023,12/10/2021 14:28,Annual Member,No
1151,7338,12/10/2021 14:38,7276,12/10/2021 14:57,Casual Member,Yes
1394,7662,12/10/2021 14:45,7656,12/10/2021 15:08,Casual Member,Yes
326,7293,12/10/2021 16:35,7003,12/10/2021 16:41,Annual Member,No
398,7293,12/10/2021 16:36,7292,12/10/2021 16:42,Annual Member,No
466,7293,12/10/2021 16:38,7548,12/10/2021 16:46,Annual Member,No
429,7293,12/10/2021 16:45,7055,12/10/2021 16:52,Casual Member,No
1025,7293,12/10/2021 17:12,7160,12/10/2021 17:29,Annual Member,Yes
404,7293,12/10/2021 17:19,7542,12/10/2021 17:26,Annual Member,No
501,7293,12/10/2021 17:31,7121,12/10/2021 17:40,Annual Member,No
545,7293,12/10/2021 17:46,7121,12/10/2021 17:56,Annual Member,No
343,7293,12/10/2021 17:54,7001,12/10/2021 17:59,Casual Member,No
254,7293,12/10/2021 17:59,7078,12/10/2021 18:03,Annual Member,No
618,7249,12/10/2021 18:25,7023,12/10/2021 18:35,Casual Member,No
511,7662,12/10/2021 18:32,7135,12/10/2021 18:40,Annual Member,No
657,7293,12/10/2021 18:36,7333,12/10/2021 18:47,Annual Member,No
549,7662,12/10/2021 18:42,7422,12/10/2021 18:51,Annual Member,No
420,7293,12/10/2021 18:44,7667,12/10/2021 18:51,Annual Member,No
201,7293,12/10/2021 18:57,7248,12/10/2021 19:00,Annual Member,No
921,7293,12/10/2021 18:57,7013,12/10/2021 19:12,Annual Member,Yes
989,7107,12/10/2021 19:38,7356,12/10/2021 19:55,Casual Member,Yes
939,7107,12/10/2021 19:39,7356,12/10/2021 19:55,Casual Member,Yes
953,7107,12/10/2021 19:39,7356,12/10/2021 19:55,Casual Member,Yes
373,7293,12/10/2021 19:40,7078,12/10/2021 19:46,Annual Member,No
218,7293,12/10/2021 20:00,7668,12/10/2021 20:04,Annual Member,No
1031,7249,12/10/2021 20:10,7324,12/10/2021 20:27,Casual Member,Yes
1079,7293,12/10/2021 20:14,7389,12/10/2021 20:32,Annual Member,Yes
754,7293,12/10/2021 20:40,7281,12/10/2021 20:52,Annual Member,No
1388,7428,12/10/2021 21:01,7357,12/10/2021 21:24,Annual Member,Yes
330,7293,12/10/2021 21:25,7163,12/10/2021 21:31,Annual Member,No
413,7293,12/10/2021 21:27,7253,12/10/2021 21:34,Annual Member,No
609,7293,12/10/2021 22:10,7026,12/10/2021 22:21,Casual Member,No
445,7249,12/10/2021 22:13,7046,12/10/2021 22:21,Casual Member,No
632,7293,12/10/2021 22:16,7281,12/10/2021 22:26,Annual Member,No
306,7293,12/10/2021 22:17,7163,12/10/2021 22:22,Annual Member,No
679,7293,12/10/2021 22:17,7061,12/10/2021 22:29,Casual Member,No
445,7293,12/10/2021 23:04,7271,12/10/2021 23:11,Casual Member,No
362,7293,12/10/2021 23:33,7131,12/10/2021 23:39,Annual Member,No
1584,7293,12/10/2021 23:48,7198,12/11/2021 00:14,Annual Member,Yes
368,7293,12/11/2021 00:46,7170,12/11/2021 00:52,Annual Member,No
1160,7662,12/11/2021 01:03,7633,12/11/2021 01:23,Casual Member,Yes
1267,7107,12/11/2021 01:15,7000,12/11/2021 01:36,Casual Member,Yes
384,7293,12/11/2021 06:09,7189,12/11/2021 06:16,Annual Member,No
312,7662,12/11/2021 08:37,7148,12/11/2021 08:42,Casual Member,No
327,7662,12/11/2021 08:39,7226,12/11/2021 08:44,Annual Member,No
1466,7338,12/11/2021 09:48,7483,12/11/2021 10:12,Casual Member,Yes
570,7662,12/11/2021 10:57,7035,12/11/2021 11:07,Casual Member,No
615,7662,12/11/2021 11:12,7518,12/11/2021 11:22,Annual Member,No
864,7662,12/11/2021 12:16,7017,12/11/2021 12:30,Annual Member,No
479,7249,12/11/2021 13:01,7534,12/11/2021 13:09,Annual Member,No
559,7107,12/11/2021 13:05,7009,12/11/2021 13:15,Annual Member,No
720,7249,12/11/2021 13:08,7188,12/11/2021 13:20,Annual Member,No
734,7293,12/11/2021 13:24,7281,12/11/2021 13:36,Annual Member,No
191,7293,12/11/2021 13:35,7006,12/11/2021 13:38,Casual Member,No
118,7293,12/11/2021 14:03,7386,12/11/2021 14:05,Annual Member,No
265,7293,12/11/2021 14:29,7235,12/11/2021 14:34,Annual Member,No
196,7293,12/11/2021 14:52,7006,12/11/2021 14:55,Annual Member,No
343,7107,12/11/2021 15:21,7399,12/11/2021 15:26,Annual Member,No
504,7107,12/11/2021 15:25,7344,12/11/2021 15:33,Annual Member,No
753,7662,12/11/2021 15:45,7178,12/11/2021 15:58,Annual Member,No
889,7107,12/11/2021 15:58,7354,12/11/2021 16:13,Annual Member,No
392,7293,12/11/2021 16:24,7026,12/11/2021 16:31,Casual Member,No
796,7293,12/11/2021 16:36,7467,12/11/2021 16:49,Annual Member,No
458,7293,12/11/2021 17:07,7001,12/11/2021 17:15,Casual Member,No
592,7338,12/11/2021 17:48,7342,12/11/2021 17:58,Annual Member,No
535,7338,12/11/2021 17:48,7342,12/11/2021 17:57,Annual Member,No
520,7662,12/11/2021 18:10,7662,12/11/2021 18:18,Annual Member,No
223,7293,12/11/2021 18:16,7006,12/11/2021 18:20,Annual Member,No
239,7293,12/11/2021 18:55,7006,12/11/2021 18:59,Annual Member,No
1086,7662,12/11/2021 18:56,7253,12/11/2021 19:14,Casual Member,Yes
1890,7338,12/11/2021 19:56,7003,12/11/2021 20:27,Casual Member,Yes
1095,7293,12/11/2021 20:15,7260,12/11/2021 20:34,Casual Member,Yes
379,7293,12/11/2021 20:32,7235,12/11/2021 20:39,Casual Member,No
1520,7293,12/11/2021 21:23,7198,12/11/2021 21:48,Annual Member,Yes
585,7293,12/11/2021 22:00,7281,12/11/2021 22:09,Annual Member,No
370,7293,12/11/2021 22:08,7026,12/11/2021 22:14,Annual Member,No
750,7293,12/11/2021 22:14,7248,12/11/2021 22:26,Casual Member,No
523,7293,12/11/2021 22:16,7113,12/11/2021 22:25,Annual Member,No
867,7662,12/11/2021 22:17,7536,12/11/2021 22:31,Casual Member,No
782,7249,12/12/2021 01:11,7154,12/12/2021 01:24,Casual Member,No
586,7293,12/12/2021 02:29,7121,12/12/2021 02:39,Annual Member,No
386,7293,12/12/2021 05:25,7491,12/12/2021 05:31,Casual Member,No
1502,7338,12/12/2021 07:24,7483,12/12/2021 07:49,Casual Member,Yes
347,7662,12/12/2021 08:36,7148,12/12/2021 08:42,Casual Member,No
1080,7662,12/12/2021 10:19,7199,12/12/2021 10:37,Annual Member,Yes
486,7662,12/12/2021 10:22,7230,12/12/2021 10:30,Casual Member,No
774,7107,12/12/2021 11:49,7102,12/12/2021 12:02,Annual Member,No
857,7662,12/12/2021 12:15,7017,12/12/2021 12:30,Annual Member,No
335,7293,12/12/2021 13:00,7285,12/12/2021 13:05,Annual Member,No
569,7338,12/12/2021 13:32,7103,12/12/2021 13:41,Annual Member,No
487,7249,12/12/2021 13:35,7297,12/12/2021 13:43,Casual Member,No
417,7428,12/12/2021 13:44,7365,12/12/2021 13:51,Annual Member,No
352,7428,12/12/2021 13:45,7365,12/12/2021 13:51,Annual Member,No
1851,7293,12/12/2021 14:09,7353,12/12/2021 14:40,Casual Member,Yes
385,7293,12/12/2021 14:11,7055,12/12/2021 14:18,Annual Member,No
161,7662,12/12/2021 14:25,7136,12/12/2021 14:28,Annual Member,No
445,7293,12/12/2021 14:53,7001,12/12/2021 15:00,Casual Member,No
283,7293,12/12/2021 15:02,7078,12/12/2021 15:07,Annual Member,No
255,7293,12/12/2021 15:17,7542,12/12/2021 15:21,Annual Member,No
855,7293,12/12/2021 15:40,7060,12/12/2021 15:54,Casual Member,No
1497,7428,12/12/2021 16:05,7492,12/12/2021 16:30,Annual Member,Yes
1301,7107,12/12/2021 16:15,7245,12/12/2021 16:37,Annual Member,Yes
2785,7107,12/12/2021 16:36,7236,12/12/2021 17:23,Casual Member,Yes
341,7293,12/12/2021 16:58,7102,12/12/2021 17:04,Annual Member,No
1181,7293,12/12/2021 17:37,7299,12/12/2021 17:57,Annual Member,Yes
153,7662,12/12/2021 18:03,7136,12/12/2021 18:06,Annual Member,No
419,7293,12/12/2021 18:25,7544,12/12/2021 18:32,Annual Member,No
412,7293,12/12/2021 18:51,7463,12/12/2021 18:58,Annual Member,No
1480,7662,12/12/2021 19:14,7078,12/12/2021 19:39,Casual Member,Yes
731,7293,12/12/2021 19:24,7023,12/12/2021 19:36,Annual Member,No
168,7338,12/12/2021 19:35,7346,12/12/2021 19:38,Casual Member,No
310,7293,12/12/2021 19:38,7292,12/12/2021 19:44,Annual Member,No
1077,7249,12/12/2021 19:41,7144,12/12/2021 19:59,Casual Member,Yes
287,7662,12/12/2021 20:17,7238,12/12/2021 20:22,Annual Member,No
519,7338,12/12/2021 20:27,7338,12/12/2021 20:36,Annual Member,No
390,7293,12/12/2021 20:40,7089,12/12/2021 20:46,Annual Member,No
495,7293,12/12/2021 21:58,7014,12/12/2021 22:06,Annual Member,No
1128,7293,12/12/2021 22:52,7198,12/12/2021 23:11,Annual Member,Yes
700,7338,12/13/2021 01:11,7357,12/13/2021 01:22,Casual Member,No
891,7293,12/13/2021 01:26,7260,12/13/2021 01:40,Annual Member,No
532,7662,12/13/2021 07:04,7523,12/13/2021 07:13,Annual Member,No
685,7293,12/13/2021 07:46,7462,12/13/2021 07:58,Annual Member,No
1372,7338,12/13/2021 08:36,7030,12/13/2021 08:59,Annual Member,Yes
262,7338,12/13/2021 08:42,7340,12/13/2021 08:47,Annual Member,No
374,7338,12/13/2021 09:59,7433,12/13/2021 10:05,Annual Member,No
310,7662,12/13/2021 10:15,7422,12/13/2021 10:21,Annual Member,No
490,7662,12/13/2021 10:57,7497,12/13/2021 11:05,Casual Member,No
1427,7338,12/13/2021 11:37,7096,12/13/2021 12:01,Casual Member,Yes
994,7338,12/13/2021 12:09,7391,12/13/2021 12:26,Annual Member,Yes
625,7293,12/13/2021 12:12,7079,12/13/2021 12:22,Annual Member,No
334,7293,12/13/2021 12:19,7022,12/13/2021 12:25,Annual Member,No
232,7249,12/13/2021 12:46,7197,12/13/2021 12:50,Annual Member,No
1104,7249,12/13/2021 13:49,7333,12/13/2021 14:07,Annual Member,Yes
118,7662,12/13/2021 13:53,7136,12/13/2021 13:55,Annual Member,No
386,7249,12/13/2021 13:54,7150,12/13/2021 14:01,Annual Member,No
374,7293,12/13/2021 13:58,7032,12/13/2021 14:04,Annual Member,No
144,7662,12/13/2021 14:41,7136,12/13/2021 14:44,Casual Member,No
435,7293,12/13/2021 15:16,7252,12/13/2021 15:23,Annual Member,No
660,7428,12/13/2021 15:43,7316,12/13/2021 15:54,Annual Member,No
728,7662,12/13/2021 15:47,7534,12/13/2021 15:59,Annual Member,No
468,7293,12/13/2021 15:50,7284,12/13/2021 15:58,Annual Member,No
464,7293,12/13/2021 15:53,7191,12/13/2021 16:00,Annual Member,No
310,7293,12/13/2021 15:57,7163,12/13/2021 16:02,Annual Member,No
567,7293,12/13/2021 16:03,7121,12/13/2021 16:13,Annual Member,No
431,7293,12/13/2021 16:24,7017,12/13/2021 16:31,Annual Member,No
497,7293,12/13/2021 16:31,7418,12/13/2021 16:39,Annual Member,No
608,7293,12/13/2021 17:04,7113,12/13/2021 17:14,Casual Member,No
411,7293,12/13/2021 17:05,7055,12/13/2021 17:12,Casual Member,No
317,7293,12/13/2021 17:06,7544,12/13/2021 17:12,Annual Member,No
944,7293,12/13/2021 17:08,7153,12/13/2021 17:24,Casual Member,Yes
920,7293,12/13/2021 17:08,7153,12/13/2021 17:24,Casual Member,Yes
564,7293,12/13/2021 17:12,7292,12/13/2021 17:21,Annual Member,No
522,7293,12/13/2021 17:13,7292,12/13/2021 17:21,Annual Member,No
658,7293,12/13/2021 17:31,7333,12/13/2021 17:42,Annual Member,No
657,7293,12/13/2021 17:41,7042,12/13/2021 17:52,Annual Member,No
318,7293,12/13/2021 17:49,7199,12/13/2021 17:54,Annual Member,No
411,7293,12/13/2021 18:28,7055,12/13/2021 18:35,Annual Member,No
312,7293,12/13/2021 18:37,7022,12/13/2021 18:42,Annual Member,No
162,7293,12/13/2021 18:40,7007,12/13/2021 18:42,Annual Member,No
234,7293,12/13/2021 18:41,7102,12/13/2021 18:45,Annual Member,No
848,7293,12/13/2021 19:04,7150,12/13/2021 19:18,Annual Member,No
1006,7662,12/13/2021 19:18,7412,12/13/2021 19:35,Casual Member,Yes
491,7293,12/13/2021 19:22,7281,12/13/2021 19:30,Annual Member,No
603,7293,12/13/2021 19:41,7253,12/13/2021 19:52,Annual Member,No
852,7293,12/13/2021 20:51,7139,12/13/2021 21:06,Annual Member,No
332,7293,12/13/2021 21:08,7006,12/13/2021 21:13,Annual Member,No
340,7293,12/13/2021 21:10,7002,12/13/2021 21:16,Annual Member,No
355,7293,12/13/2021 21:17,7253,12/13/2021 21:23,Annual Member,No
431,7293,12/13/2021 21:19,7026,12/13/2021 21:26,Annual Member,No
237,7293,12/13/2021 22:33,7542,12/13/2021 22:37,Annual Member,No
242,7293,12/13/2021 22:54,7389,12/13/2021 22:58,Annual Member,No
294,7293,12/13/2021 23:23,7023,12/13/2021 23:28,Annual Member,No
874,7338,12/14/2021 03:16,7357,12/14/2021 03:31,Casual Member,No
1431,7338,12/14/2021 07:20,7483,12/14/2021 07:44,Casual Member,Yes
840,7338,12/14/2021 07:38,7681,12/14/2021 07:52,Annual Member,No
271,7338,12/14/2021 07:46,7340,12/14/2021 07:51,Annual Member,No
1316,7338,12/14/2021 07:47,7004,12/14/2021 08:09,Annual Member,Yes
595,7107,12/14/2021 07:49,7169,12/14/2021 07:59,Annual Member,No
1292,7338,12/14/2021 08:46,7098,12/14/2021 09:07,Annual Member,Yes
598,7107,12/14/2021 09:11,7345,12/14/2021 09:21,Annual Member,No
738,7249,12/14/2021 10:40,7027,12/14/2021 10:52,Annual Member,No
552,7293,12/14/2021 10:44,7462,12/14/2021 10:53,Annual Member,No
616,7662,12/14/2021 11:03,7234,12/14/2021 11:13,Annual Member,No
300,7662,12/14/2021 11:11,7238,12/14/2021 11:16,Annual Member,No
357,7293,12/14/2021 11:17,7543,12/14/2021 11:23,Annual Member,No
1031,7338,12/14/2021 11:30,7269,12/14/2021 11:47,Annual Member,Yes
278,7293,12/14/2021 12:26,7039,12/14/2021 12:31,Annual Member,No
608,7293,12/14/2021 13:14,7298,12/14/2021 13:24,Annual Member,No
383,7293,12/14/2021 13:44,7273,12/14/2021 13:50,Annual Member,No
1291,7293,12/14/2021 14:04,7035,12/14/2021 14:26,Annual Member,Yes
732,7107,12/14/2021 14:06,7052,12/14/2021 14:19,Casual Member,No
1191,7249,12/14/2021 15:01,7065,12/14/2021 15:21,Annual Member,Yes
1072,7249,12/14/2021 15:47,7654,12/14/2021 16:05,Annual Member,Yes
1137,7107,12/14/2021 16:01,7009,12/14/2021 16:20,Casual Member,Yes
230,7293,12/14/2021 16:12,7170,12/14/2021 16:16,Annual Member,No
394,7293,12/14/2021 16:20,7044,12/14/2021 16:26,Annual Member,No
807,7293,12/14/2021 16:37,7042,12/14/2021 16:51,Annual Member,No
823,7249,12/14/2021 16:37,7257,12/14/2021 16:51,Annual Member,No
360,7293,12/14/2021 16:53,7544,12/14/2021 16:59,Annual Member,No
288,7293,12/14/2021 16:53,7217,12/14/2021 16:58,Annual Member,No
311,7293,12/14/2021 17:06,7544,12/14/2021 17:11,Annual Member,No
752,7293,12/14/2021 17:13,7204,12/14/2021 17:26,Annual Member,No
530,7293,12/14/2021 17:17,7271,12/14/2021 17:26,Annual Member,No
523,7293,12/14/2021 17:17,7163,12/14/2021 17:26,Annual Member,No
507,7107,12/14/2021 17:23,7399,12/14/2021 17:31,Annual Member,No
539,7293,12/14/2021 17:30,7270,12/14/2021 17:39,Annual Member,No
1027,7293,12/14/2021 17:32,7531,12/14/2021 17:49,Annual Member,Yes
317,7293,12/14/2021 17:54,7022,12/14/2021 18:00,Annual Member,No
313,7293,12/14/2021 18:02,7217,12/14/2021 18:07,Annual Member,No
438,7662,12/14/2021 18:09,7148,12/14/2021 18:16,Annual Member,No
841,7338,12/14/2021 18:16,7090,12/14/2021 18:30,Annual Member,No
281,7293,12/14/2021 18:16,7257,12/14/2021 18:21,Annual Member,No
383,7293,12/14/2021 18:41,7022,12/14/2021 18:48,Annual Member,No
606,7293,12/14/2021 18:41,7041,12/14/2021 18:52,Casual Member,No
648,7249,12/14/2021 18:59,7239,12/14/2021 19:10,Annual Member,No
643,7662,12/14/2021 19:17,7329,12/14/2021 19:27,Casual Member,No
959,7293,12/14/2021 19:21,7293,12/14/2021 19:37,Annual Member,Yes
707,7293,12/14/2021 19:24,7192,12/14/2021 19:36,Annual Member,No
417,7249,12/14/2021 19:27,7193,12/14/2021 19:34,Casual Member,No
166,7662,12/14/2021 19:36,7136,12/14/2021 19:39,Annual Member,No
330,7338,12/14/2021 19:53,7103,12/14/2021 19:59,Annual Member,No
800,7107,12/14/2021 20:26,7259,12/14/2021 20:39,Casual Member,No
519,7293,12/14/2021 21:00,7063,12/14/2021 21:08,Annual Member,No
668,7293,12/14/2021 21:13,7599,12/14/2021 21:25,Casual Member,No
583,7293,12/14/2021 21:24,7281,12/14/2021 21:33,Annual Member,No
273,7293,12/14/2021 23:19,7542,12/14/2021 23:24,Annual Member,No
957,7293,12/15/2021 00:12,7151,12/15/2021 00:28,Annual Member,Yes
1202,7249,12/15/2021 01:25,7411,12/15/2021 01:45,Casual Member,Yes
873,7338,12/15/2021 02:55,7357,12/15/2021 03:09,Casual Member,No
334,7293,12/15/2021 04:37,7543,12/15/2021 04:43,Annual Member,No
316,7338,12/15/2021 08:02,7340,12/15/2021 08:07,Annual Member,No
385,7662,12/15/2021 08:23,7148,12/15/2021 08:29,Casual Member,No
815,7662,12/15/2021 09:50,7206,12/15/2021 10:03,Annual Member,No
424,7338,12/15/2021 10:15,7433,12/15/2021 10:22,Annual Member,No
674,7662,12/15/2021 11:25,7523,12/15/2021 11:36,Annual Member,No
628,7293,12/15/2021 12:08,7027,12/15/2021 12:19,Annual Member,No
836,7293,12/15/2021 12:19,7025,12/15/2021 12:33,Annual Member,No
845,7293,12/15/2021 12:19,7025,12/15/2021 12:33,Annual Member,No
269,7293,12/15/2021 12:37,7235,12/15/2021 12:42,Annual Member,No
279,7293,12/15/2021 12:55,7027,12/15/2021 13:00,Casual Member,No
326,7293,12/15/2021 13:20,7022,12/15/2021 13:26,Annual Member,No
358,7338,12/15/2021 13:21,7097,12/15/2021 13:27,Annual Member,No
735,7107,12/15/2021 14:09,7399,12/15/2021 14:21,Annual Member,No
1321,7293,12/15/2021 14:14,7406,12/15/2021 14:36,Casual Member,Yes
925,7293,12/15/2021 15:06,7100,12/15/2021 15:21,Annual Member,Yes
591,7293,12/15/2021 15:14,7646,12/15/2021 15:23,Annual Member,No
663,7249,12/15/2021 15:21,7656,12/15/2021 15:32,Annual Member,No
697,7293,12/15/2021 15:35,7246,12/15/2021 15:47,Annual Member,No
957,7249,12/15/2021 16:10,7059,12/15/2021 16:26,Annual Member,Yes
232,7293,12/15/2021 16:14,7023,12/15/2021 16:18,Annual Member,No
484,7293,12/15/2021 16:21,7055,12/15/2021 16:29,Casual Member,No
432,7107,12/15/2021 16:29,7100,12/15/2021 16:36,Annual Member,No
419,7107,12/15/2021 16:29,7100,12/15/2021 16:36,Annual Member,No
1117,7662,12/15/2021 16:38,7411,12/15/2021 16:57,Annual Member,Yes
522,7293,12/15/2021 16:50,7271,12/15/2021 16:59,Casual Member,No
959,7293,12/15/2021 16:57,7048,12/15/2021 17:13,Annual Member,Yes
142,7293,12/15/2021 17:02,7062,12/15/2021 17:05,Annual Member,No
503,7293,12/15/2021 17:04,7028,12/15/2021 17:13,Annual Member,No
657,7293,12/15/2021 17:05,7004,12/15/2021 17:16,Annual Member,No
790,7293,12/15/2021 17:15,7160,12/15/2021 17:28,Annual Member,No
804,7293,12/15/2021 17:54,7121,12/15/2021 18:07,Annual Member,No
415,7293,12/15/2021 17:57,7026,12/15/2021 18:04,Annual Member,No
1074,7293,12/15/2021 18:05,7150,12/15/2021 18:22,Annual Member,Yes
807,7293,12/15/2021 18:13,7042,12/15/2021 18:26,Annual Member,No
2,7293,12/15/2021 18:40,7073,12/15/2021 18:40,Annual Member,No
311,7293,12/15/2021 18:54,7022,12/15/2021 18:59,Annual Member,No
121,7662,12/15/2021 19:03,7136,12/15/2021 19:05,Annual Member,No
1551,7662,12/15/2021 19:05,7198,12/15/2021 19:30,Annual Member,Yes
422,7293,12/15/2021 19:10,7391,12/15/2021 19:17,Casual Member,No
583,7293,12/15/2021 19:36,7121,12/15/2021 19:46,Annual Member,No
958,7662,12/15/2021 19:58,7656,12/15/2021 20:14,Annual Member,Yes
802,7293,12/15/2021 20:13,7013,12/15/2021 20:26,Annual Member,No
583,7293,12/15/2021 20:25,7164,12/15/2021 20:35,Annual Member,No
1237,7293,12/15/2021 20:32,7104,12/15/2021 20:53,Annual Member,Yes
321,7293,12/15/2021 22:17,7292,12/15/2021 22:22,Annual Member,No
464,7293,12/16/2021 02:54,7051,12/16/2021 03:02,Annual Member,No
818,7338,12/16/2021 03:06,7357,12/16/2021 03:20,Casual Member,No
1384,7107,12/16/2021 06:50,7032,12/16/2021 07:14,Annual Member,Yes
591,7107,12/16/2021 06:53,7169,12/16/2021 07:03,Annual Member,No
270,7338,12/16/2021 07:20,7340,12/16/2021 07:24,Annual Member,No
1198,7662,12/16/2021 07:42,7102,12/16/2021 08:02,Annual Member,Yes
321,7662,12/16/2021 08:23,7148,12/16/2021 08:28,Casual Member,No
723,7107,12/16/2021 08:59,7168,12/16/2021 09:11,Annual Member,No
185,7293,12/16/2021 09:04,7668,12/16/2021 09:07,Casual Member,No
2,7293,12/16/2021 09:54,7007,12/16/2021 09:54,Annual Member,No
705,7662,12/16/2021 10:04,7360,12/16/2021 10:16,Annual Member,No
213,7428,12/16/2021 10:12,7427,12/16/2021 10:15,Casual Member,No
1618,7107,12/16/2021 10:46,7257,12/16/2021 11:13,Annual Member,Yes
781,7338,12/16/2021 11:02,7454,12/16/2021 11:15,Casual Member,No
2793,7249,12/16/2021 12:02,7297,12/16/2021 12:48,Casual Member,Yes
545,7107,12/16/2021 12:13,7016,12/16/2021 12:22,Casual Member,No
281,7293,12/16/2021 12:22,7542,12/16/2021 12:27,Annual Member,No
308,7338,12/16/2021 12:25,7093,12/16/2021 12:30,Annual Member,No
846,7249,12/16/2021 12:29,7202,12/16/2021 12:43,Annual Member,No
159,7293,12/16/2021 12:33,7235,12/16/2021 12:36,Annual Member,No
287,7293,12/16/2021 12:39,7022,12/16/2021 12:44,Annual Member,No
700,7293,12/16/2021 12:40,7328,12/16/2021 12:52,Annual Member,No
939,7662,12/16/2021 12:41,7017,12/16/2021 12:57,Annual Member,Yes
541,7107,12/16/2021 12:43,7013,12/16/2021 12:52,Annual Member,No
369,7662,12/16/2021 13:13,7148,12/16/2021 13:19,Annual Member,No
88,7662,12/16/2021 13:16,7232,12/16/2021 13:17,Annual Member,No
191,7293,12/16/2021 14:14,7007,12/16/2021 14:17,Annual Member,No
264,7293,12/16/2021 15:24,7004,12/16/2021 15:28,Casual Member,No
266,7293,12/16/2021 15:25,7170,12/16/2021 15:29,Annual Member,No
1445,7428,12/16/2021 15:37,7100,12/16/2021 16:01,Annual Member,Yes
905,7293,12/16/2021 15:45,7541,12/16/2021 16:00,Annual Member,Yes
474,7293,12/16/2021 15:53,7548,12/16/2021 16:01,Annual Member,No
1303,7107,12/16/2021 15:55,7313,12/16/2021 16:17,Casual Member,Yes
844,7293,12/16/2021 16:06,7153,12/16/2021 16:21,Annual Member,No
283,7293,12/16/2021 16:19,7389,12/16/2021 16:24,Casual Member,No
831,7293,12/16/2021 16:21,7069,12/16/2021 16:35,Annual Member,No
303,7293,12/16/2021 16:26,7389,12/16/2021 16:31,Casual Member,No
340,7293,12/16/2021 16:32,7055,12/16/2021 16:37,Casual Member,No
357,7293,12/16/2021 16:41,7544,12/16/2021 16:47,Annual Member,No
1157,7293,12/16/2021 17:10,7144,12/16/2021 17:29,Annual Member,Yes
392,7293,12/16/2021 17:20,7001,12/16/2021 17:26,Casual Member,No
146,7293,12/16/2021 17:52,7546,12/16/2021 17:54,Annual Member,No
972,7249,12/16/2021 17:56,7114,12/16/2021 18:12,Annual Member,Yes
874,7293,12/16/2021 18:04,7375,12/16/2021 18:18,Annual Member,No
244,7293,12/16/2021 18:05,7418,12/16/2021 18:09,Annual Member,No
1237,7338,12/16/2021 18:08,7418,12/16/2021 18:28,Casual Member,Yes
500,7293,12/16/2021 18:54,7281,12/16/2021 19:03,Casual Member,No
354,7107,12/16/2021 19:12,7489,12/16/2021 19:17,Annual Member,No
251,7338,12/16/2021 20:33,7346,12/16/2021 20:37,Casual Member,No
292,7293,12/16/2021 21:14,7292,12/16/2021 21:19,Annual Member,No
315,7293,12/16/2021 21:45,7002,12/16/2021 21:51,Annual Member,No
585,7293,12/16/2021 21:53,7281,12/16/2021 22:03,Annual Member,No
218,7293,12/16/2021 21:56,7007,12/16/2021 22:00,Casual Member,No
883,7107,12/17/2021 00:06,7389,12/17/2021 00:21,Annual Member,No
274,7293,12/17/2021 02:25,7023,12/17/2021 02:29,Annual Member,No
754,7338,12/17/2021 03:13,7357,12/17/2021 03:26,Casual Member,No
